activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08001,08001007900,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,2315000.0,41.0,6.03,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,5635000,1,3,3,5,25-49,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,5490,77.01,125500,48.35,955,1456,60
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031003102,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,32,1,2,2,1,1155000.0,37.0,5.78,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,1,2,2,3155000,1,3,3,5,5-24,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,4082,33.39,125500,147.89,482,668,55
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031003202,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,1705000.0,44.0,5.9,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,3855000,1,3,3,5,5-24,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,3429,19.28,125500,114.32,599,323,55
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08059,08059011702,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,32,1,2,2,1,2205000.0,55.0,5.66,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,3985000,1,3,3,5,5-24,0,NA,NA,1,2,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,5730,34.4,125500,89.53,1752,2020,52
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08059,08059009807,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,32,1,2,2,1,1155000.0,11.0,6.1,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,10365000,1,3,3,5,25-49,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,1727,19.46,125500,111.52,567,629,57
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031002801,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,2975000.0,42.0,6.07,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,1,2,2,7145000,1,3,3,5,25-49,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,3217,19.99,125500,115.95,721,866,66
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031002802,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,32,1,2,2,1,1015000.0,20.0,5.97,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,5105000,1,3,3,5,5-24,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,4708,22.96,125500,110.26,709,1065,62
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031003205,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,32,1,2,2,1,505000.0,14.0,6.46,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,3625000,1,3,3,5,5-24,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,3196,17.74,125500,179.8,624,374,57
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08059,08059010001,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,2035000.0,56.0,6.1,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,1,2,2,3605000,1,3,3,5,5-24,0,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,2,1,6,,,,,10,,,,4096,26.37,125500,78.58,607,855,43
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031002705,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,2735000.0,43.0,3.27,NA,3,NA,NA,NA,NA,NA,343,NA,60,2,1,1,2,6405000,1,3,3,5,25-49,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,2675,25.53,125500,68.79,345,148,66
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031003204,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,32,1,2,2,1,525000.0,38.0,6.72,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,1405000,1,3,3,5,5-24,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,2159,27.42,125500,84.59,321,247,75
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031003702,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,1,2,2,1,1395000.0,52.0,6.28,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,2655000,1,3,3,5,5-24,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,4759,23.09,125500,100.57,880,931,0
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08059,08059011552,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,4475000.0,51.0,6.4,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,1,2,2,8755000,1,3,3,5,5-24,0,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,1,1,6,,,,,10,,,,2962,51.52,125500,38.39,236,723,56
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031003802,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,32,1,2,2,1,1715000.0,20.0,6.52,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,8735000,1,3,3,5,25-49,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,3970,18.34,125500,180.36,1368,1462,22
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031003702,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,32,1,2,2,1,1155000.0,50.0,6.38,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,2285000,1,3,3,5,5-24,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,4759,23.09,125500,100.57,880,931,0
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031002707,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,1385000.0,28.0,6.66,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,5005000,1,3,3,5,5-24,0,NA,NA,1,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,65-74,9999,Yes,NA,2,1,6,,,,,10,,,,2996,20.39,125500,83.73,964,446,62
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031003702,NA,Conventional:First Lien,Multifamily:Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,1,1205000.0,61.0,6.27,NA,3,NA,NA,NA,NA,NA,351,NA,60,2,2,2,2,1965000,1,3,3,5,5-24,0,NA,NA,2,9,2,,,,,4,,,,,2,3,5,,,,,7,,,,,2,3,1,4,2,3,35-44,8888,No,NA,1,1,6,,,,,10,,,,4759,23.09,125500,100.57,880,931,0
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031002101,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,1835000.0,50.0,6.57,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,3665000,1,3,3,5,5-24,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,3078,33.14,125500,125.06,761,1249,0
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031003004,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,1835000.0,49.0,6.57,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,3755000,1,3,3,5,5-24,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,6308,22.38,125500,155.8,1299,1964,66
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031004101,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,1155000.0,59.0,6.91,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,1,2,2,2005000,1,3,3,5,5-24,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,4802,70.41,125500,52.03,774,1311,50
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031002102,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,1935000.0,46.0,3.38,NA,3,NA,NA,NA,NA,NA,341,NA,60,2,1,1,2,4205000,1,3,3,5,5-24,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,3114,28.03,125500,100.3,461,528,37
2023,7H6GLXDRUGQFU57RNE97,24300,CO,08077,08077001002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,32,1,2,2,2,95000.0,NA,4.125,NA,2,3213.0,NA,1763.0,,,360,NA,NA,2,2,2,2,495000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6912,16.52,91600,115.72,1831,2429,36
2023,7H6GLXDRUGQFU57RNE97,24540,CO,08123,08123001300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,6,1,2,1,32,1,2,2,2,195000.0,NA,6.75,NA,2,4663.0,NA,3713.0,,,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,73,NA,9,9,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,3,3,6,,,,,10,,,,7376,67.52,109300,54.96,1417,2135,43
2023,7H6GLXDRUGQFU57RNE97,24540,CO,08123,08123001202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,3,2,1,32,1,2,2,2,265000.0,NA,6.25,NA,2,10562.0,NA,8413.0,3990.0,,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,71,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,3,3,6,,,,,10,,,,3052,39.52,109300,93.87,818,894,46
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08001,08001008507,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,6,3,2,1,32,1,2,2,2,305000.0,NA,5.5,NA,2,11317.0,NA,9338.0,4545.0,,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,70,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,3,3,6,,,,,10,,,,6290,45.5,125500,86.56,1671,2066,53
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08035,08035014133,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,0,2,1,32,1,2,2,2,585000.0,NA,3.125,NA,2,17386.0,NA,15686.0,1547.0,,300,NA,NA,2,2,2,2,885000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6300,19.75,125500,138.94,1866,2042,27
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08001,08001060100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,6,2,2,2,32,1,2,2,2,385000.0,NA,6.125,NA,2,14211.95,NA,5704.45,2026.45,,360,NA,NA,2,2,2,2,545000,1,1,3,5,1,NA,79,NA,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,45-54,45-54,No,No,3,3,6,,,,,10,,,,7318,37.89,125500,117.69,2408,2722,24
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031007037,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,6,3,2,1,4,1,2,2,2,155000.0,NA,4.99,NA,2,8997.0,NA,7243.0,4080.0,,360,NA,NA,2,2,2,2,965000,1,1,3,5,1,NA,43,NA,9,9,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,3,3,6,,,,,10,,,,4128,71.41,125500,42.99,395,321,41
2023,7H6GLXDRUGQFU57RNE97,24540,CO,08123,08123001500,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,2,2,3,32,1,2,2,2,275000.0,NA,4.75,NA,2,15835.95,NA,4156.95,4156.95,,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,82,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,3,3,6,,,,,10,,,,8197,23.33,109300,107.85,2369,2886,35
2023,7H6GLXDRUGQFU57RNE97,24540,CO,08123,08123001800,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,6,2,2,3,32,1,2,2,2,285000.0,NA,5.875,NA,2,6951.8,NA,5077.8,2256.8,,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,76,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,3,3,6,,,,,10,,,,4955,40.71,109300,96.69,1310,1724,30
2023,7H6GLXDRUGQFU57RNE97,24540,CO,08123,08123000800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,1,2,1,32,1,2,2,2,195000.0,NA,6.125,NA,2,4294.5,NA,3145.5,,,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,89,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,65-74,Yes,Yes,3,3,6,,,,,10,,,,3267,53.57,109300,57.37,136,888,63
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08001,08001008524,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,2,2,2,32,1,2,2,2,355000.0,NA,5.25,NA,2,15320.39,NA,7088.89,1795.89,,360,NA,NA,2,2,2,2,645000,1,1,3,5,1,NA,79,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,3,3,6,,,,,10,,,,9374,38.35,125500,122.91,2550,2787,24
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031008312,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,6,2,2,2,32,1,2,2,2,285000.0,NA,5.75,NA,2,15539.45,NA,8735.45,4212.45,,360,NA,NA,2,2,2,2,445000,1,1,3,5,1,NA,83,NA,9,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,55-64,No,No,3,3,6,,,,,10,,,,8133,92.14,125500,63.67,1196,1817,33
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005006707,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,2,2,2,32,1,2,2,2,455000.0,NA,5.75,NA,2,24342.12,NA,14448.12,8205.12,,360,NA,NA,2,2,2,2,615000,1,1,3,5,1,NA,138,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,3,3,6,,,,,10,,,,4705,21.32,125500,130.44,1589,1600,46
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005083100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,6,1,2,1,32,1,2,2,2,265000.0,NA,6.5,NA,2,8357.0,NA,7083.0,2635.0,,360,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,70,NA,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,3,3,6,,,,,10,,,,7649,61.58,125500,76.3,2149,2100,16
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005084500,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,2,2,3,32,1,2,2,2,305000.0,NA,5.75,NA,2,16039.6,NA,4534.14,1511.38,,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,56,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,3,3,6,,,,,10,,,,2914,50.65,125500,61.28,421,509,34
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08001,08001009207,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,6,2,2,2,32,1,2,2,2,355000.0,NA,5.75,NA,2,14407.42,NA,6234.67,896.67,,360,NA,NA,2,2,2,2,485000,1,1,3,5,1,NA,80,NA,9,9,2,,,,,2,,,,,2,2,2,23,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,3,3,6,,,,,10,,,,4560,64.58,125500,70.55,875,1071,37
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005007400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,6,3,2,1,1,1,2,2,2,465000.0,NA,7.375,NA,2,19782.03,NA,7049.88,5236.88,438.0,360,NA,NA,2,2,2,2,495000,1,1,3,5,1,NA,169,NA,9,9,2,,,,,2,,,,,2,2,2,27,,,,2,,,,,2,2,1,1,2,2,<25,35-44,No,No,3,3,6,,,,,10,,,,5333,77.09,125500,59.23,1071,1532,63
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031001302,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,6,2,2,2,32,1,2,2,2,155000.0,NA,5.99,NA,2,7947.0,NA,3333.0,,,360,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,35,NA,9,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,3,3,6,,,,,10,,,,3759,71.67,125500,45.1,906,1274,66
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031008388,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,6,3,2,1,1,1,2,2,2,545000.0,NA,6.375,NA,2,9726.32,NA,7711.82,426.82,52.5,360,NA,NA,2,2,2,2,575000,1,1,3,5,1,NA,109,NA,9,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,1,2,2,35-44,35-44,No,No,3,3,6,,,,,10,,,,14773,78.29,125500,74.05,2097,2461,15
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08001,08001009310,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,6,3,2,1,32,1,2,2,2,305000.0,NA,6.99,NA,2,13735.08,NA,11781.08,6931.58,,360,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,178,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,3,3,6,,,,,10,,,,6201,71.09,125500,68.32,896,1246,60
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08059,08059010702,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,6,0,2,2,32,1,2,2,2,345000.0,NA,6.625,NA,2,14933.5,NA,6942.75,1729.75,36.75,360,NA,NA,2,2,2,2,855000,1,1,3,5,1,NA,100,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,3,3,6,,,,,10,,,,5187,47.27,125500,62.43,708,1552,62
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031006810,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,3,2,1,1,1,2,2,2,555000.0,NA,7.99,NA,2,7622.5,NA,5512.5,,46.0,360,NA,NA,2,2,2,2,735000,1,1,3,5,1,NA,146,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,3,3,6,,,,,10,,,,5928,42.71,125500,65.27,1447,1792,46
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031003602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,6,3,2,1,1,1,2,2,2,525000.0,NA,7.375,NA,2,7724.92,NA,5530.92,4080.92,263.63,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,169,NA,9,9,2,,,,,2,,,,,2,2,1,,,,,5,,,,,2,2,2,1,2,2,25-34,45-54,No,No,3,3,6,,,,,10,,,,4337,67.1,125500,53.25,832,1450,69
2023,7H6GLXDRUGQFU57RNE97,14500,CO,08013,08013013402,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,6,0,2,2,32,1,2,2,2,315000.0,NA,6.75,NA,2,22805.27,NA,15246.82,9527.34,,360,NA,NA,2,2,2,2,525000,1,1,3,5,1,NA,68,NA,9,9,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,3,3,6,,,,,10,,,,8046,41.26,144100,86.42,2446,2669,27
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005082300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,6,1,2,1,32,1,2,2,2,255000.0,NA,5.625,NA,2,8916.58,NA,7069.28,5579.28,,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,56,NA,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,3,3,6,,,,,10,,,,3752,61.19,125500,65.43,795,1062,40
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08059,08059011724,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,0,2,1,1,1,2,2,2,755000.0,NA,5.875,NA,2,11806.5,NA,8952.0,7604.0,35.0,360,NA,84,2,2,2,2,955000,1,1,3,5,1,NA,331,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,35-44,No,No,3,3,6,,,,,10,,,,7559,18.23,125500,173.37,2421,2525,20
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08059,08059011724,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,6,0,2,1,1,1,2,2,2,885000.0,NA,5.875,NA,2,14476.56,NA,11537.06,10189.06,,360,NA,NA,2,2,2,2,1125000,1,1,3,5,1,NA,245,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,3,3,6,,,,,10,,,,7559,18.23,125500,173.37,2421,2525,20
